948: g0-s0->s3, g1-s0, y0-s2, y1-s3, b0-s2->s3, b1-s0, 
949: g0-s3, g1-s0, y0-s2->s1, y1-s3, b0-s2->s3, b1-s0, 
950: g0-s3, g1-s0, y0-s2->s1, y1-s3, b0-s3, b1-s0, 
951: g0-s3, g1-s0, y0-s2->s1, y1-s3->s1, b0-s3, b1-s0, 
952: g0-s3, g1-s0, y0-s2->s1, y1-s1, b0-s3, b1-s0, 
953: g0-s3, g1-s0, y0-s1, y1-s1->s2, b0-s3, b1-s0, 
954: g0-s3, g1-s0, y0-s1, y1-s1->s2, b0-s3, b1-s0, 
955: g0-s3, g1-s0, y0-s1, y1-s1->s2, b0-s3, b1-s0, 
956: g0-s3, g1-s0, y0-s1->s3, y1-s1->s2, b0-s3, b1-s0, 
957: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
958: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
959: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
960: g0-s3->s0, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
961: g0-s3->s0, g1-s0->s3, y0-s3, y1-s2, b0-s3, b1-s0, 
962: g0-s3->s0, g1-s0->s3, y0-s3, y1-s2, b0-s3->s2, b1-s0, 
963: g0-s0, g1-s0->s3, y0-s3, y1-s2, b0-s3->s2, b1-s0, 
964: g0-s0, g1-s3, y0-s3, y1-s2, b0-s2, b1-s0, 
965: g0-s0, g1-s3, y0-s3, y1-s2, b0-s2, b1-s0, 
966: g0-s0, g1-s3, y0-s3->s1, y1-s2, b0-s2, b1-s0, 
967: g0-s0, g1-s3, y0-s1, y1-s2, b0-s2, b1-s0, 
968: g0-s0, g1-s3, y0-s1, y1-s2, b0-s2, b1-s0, 
969: g0-s0, g1-s3, y0-s1, y1-s2->s1, b0-s2, b1-s0, 
970: g0-s0, g1-s3, y0-s1->s2, y1-s2->s1, b0-s2, b1-s0->s2, 
971: g0-s0->s1, g1-s3, y0-s1->s2, y1-s2->s1, b0-s2, b1-s0->s2, 
972: g0-s1, g1-s3->s0, y0-s1->s2, y1-s2->s1, b0-s2, b1-s2, 
973: g0-s1, g1-s3->s0, y0-s1->s2, y1-s1, b0-s2, b1-s2, 
974: g0-s1, g1-s3->s0, y0-s2, y1-s1, b0-s2->s0, b1-s2, 
975: g0-s1, g1-s0, y0-s2, y1-s1, b0-s2->s0, b1-s2, 
976: g0-s1->s0, g1-s0, y0-s2, y1-s1, b0-s0, b1-s2, 
977: g0-s0, g1-s0, y0-s2, y1-s1, b0-s0, b1-s2, 
978: g0-s0, g1-s0, y0-s2, y1-s1->s3, b0-s0, b1-s2, 
979: g0-s0, g1-s0, y0-s2, y1-s3, b0-s0, b1-s2, 
980: g0-s0, g1-s0->s1, y0-s2, y1-s3, b0-s0, b1-s2->s3, 
981: g0-s0, g1-s1, y0-s2, y1-s3, b0-s0, b1-s2->s3, 
982: g0-s0, g1-s1, y0-s2, y1-s3, b0-s0, b1-s3, 
983: g0-s0, g1-s1, y0-s2, y1-s3, b0-s0, b1-s3, 
984: g0-s0, g1-s1, y0-s2, y1-s3, b0-s0, b1-s3, 
985: g0-s0, g1-s1->s0, y0-s2, y1-s3, b0-s0, b1-s3, 
986: g0-s0, g1-s0, y0-s2, y1-s3->s1, b0-s0, b1-s3, 
987: g0-s0, g1-s0, y0-s2->s1, y1-s1, b0-s0, b1-s3, 
988: g0-s0, g1-s0, y0-s2->s1, y1-s1->s2, b0-s0, b1-s3, 
989: g0-s0, g1-s0, y0-s2->s1, y1-s1->s2, b0-s0, b1-s3->s2, 
990: g0-s0, g1-s0, y0-s2->s1, y1-s1->s2, b0-s0, b1-s3->s2, 
991: g0-s0, g1-s0, y0-s1, y1-s1->s2, b0-s0, b1-s2, 
992: g0-s0, g1-s0, y0-s1->s3, y1-s2, b0-s0, b1-s2, 
993: g0-s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s2, 
994: g0-s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s2, 
995: g0-s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s2, 
996: g0-s0, g1-s0, y0-s3->s1, y1-s2, b0-s0, b1-s2, 
997: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s2->s0, 
998: g0-s0->s3, g1-s0, y0-s1->s2, y1-s2, b0-s0, b1-s2->s0, 
999: g0-s0->s3, g1-s0, y0-s1->s2, y1-s2, b0-s0, b1-s0, 
Average waiting times:
green: 2 trains -> 8.28214, 33.3333, 1
yellow: 2 trains -> 6.9881, 23, 1
blue: 2 trains -> 9.40167, 32.3333, 1
